MC_DataTool ASCII conversion

t           	Fi H6       
103081.000  	-13.18      
103082.000  	-14.77      
103083.000  	-21.91      
103084.000  	-18.92      
103085.000  	-21.06      
103086.000  	-19.04      
103087.000  	-28.75      
103088.000  	-32.78      
103089.000  	-25.15      
103090.000  	9.95        
103091.000  	15.50       
103092.000  	19.84       
103093.000  	15.69       
103094.000  	17.09       
103095.000  	16.60       
103096.000  	18.13       
103097.000  	17.88       
103098.000  	14.16       
103099.000  	14.77       
103100.000  	14.34       
103101.000  	10.38       
103102.000  	12.76       
103103.000  	13.85       
103104.000  	11.29       
103105.000  	10.68       
103106.000  	9.46        
103107.000  	5.31        
103108.000  	5.62        
103109.000  	-0.31       
103110.000  	-0.55       
103111.000  	-3.30       
103112.000  	-6.47       
103113.000  	-13.24      
103114.000  	-15.32      
103115.000  	-17.46      
103116.000  	-21.24      
103117.000  	-25.51      
103118.000  	-22.58      
103119.000  	-27.04      
103120.000  	-30.15      
103121.000  	-31.98      
103122.000  	10.31       
103123.000  	22.58       
103124.000  	21.48       
103125.000  	18.98       
103126.000  	20.08       
103127.000  	14.83       
103128.000  	17.64       
103129.000  	17.94       
103130.000  	16.66       
103131.000  	16.42       
103132.000  	14.10       
103133.000  	12.15       
103134.000  	10.50       
103135.000  	8.67        
103136.000  	9.95        
103137.000  	10.31       
103138.000  	10.93       
103139.000  	6.77        
103140.000  	3.60        
103141.000  	1.34        
103142.000  	-1.34       
103143.000  	-4.52       
103144.000  	-6.96       
103145.000  	-7.63       
103146.000  	-12.51      
103147.000  	-13.00      
103148.000  	-18.55      
103149.000  	-20.08      
103150.000  	-21.18      
103151.000  	-22.71      
103152.000  	-30.27      
103153.000  	-32.04      
103154.000  	-3.97       
103155.000  	16.36       
103156.000  	20.75       
103157.000  	22.22       
103158.000  	21.85       
103159.000  	17.70       
103160.000  	18.07       
103161.000  	19.90       
103162.000  	16.24       
103163.000  	14.65       
103164.000  	14.16       
103165.000  	11.54       
103166.000  	9.52        
103167.000  	10.80       
103168.000  	10.74       
103169.000  	11.66       
103170.000  	11.78       
103171.000  	9.95        
103172.000  	2.14        
103173.000  	2.69        
103174.000  	-2.14       
103175.000  	-5.25       
103176.000  	-8.06       
103177.000  	-9.64       
103178.000  	-13.79      
103179.000  	-19.90      
103180.000  	-22.03      
103181.000  	-23.62      
103182.000  	-28.69      
103183.000  	-25.82      
103184.000  	-25.63      
103185.000  	-32.53      
103186.000  	-22.09      
103187.000  	15.14       
103188.000  	21.91       
103189.000  	15.32       
103190.000  	16.72       
103191.000  	17.52       
103192.000  	16.72       
103193.000  	18.49       
103194.000  	17.33       
103195.000  	13.98       
103196.000  	12.39       
103197.000  	11.90       
103198.000  	12.39       
103199.000  	12.88       
103200.000  	8.67        
103201.000  	6.84        
103202.000  	9.83        
103203.000  	5.19        
103204.000  	0.67        
103205.000  	0.85        
103206.000  	-0.18       
103207.000  	-5.37       
103208.000  	-5.31       
103209.000  	-11.35      
103210.000  	-11.60      
103211.000  	-17.33      
103212.000  	-18.25      
103213.000  	-23.74      
103214.000  	-27.53      
103215.000  	-26.00      
103216.000  	-28.75      
103217.000  	-34.67      
103218.000  	-35.52      
103219.000  	6.53        
103220.000  	13.31       
103221.000  	15.44       
103222.000  	17.21       
103223.000  	15.63       
103224.000  	20.02       
103225.000  	18.31       
103226.000  	16.48       
103227.000  	17.15       
103228.000  	14.89       
103229.000  	13.79       
103230.000  	11.72       
103231.000  	10.38       
103232.000  	9.52        
103233.000  	8.97        
103234.000  	11.05       
103235.000  	8.12        
103236.000  	4.27        
103237.000  	1.04        
103238.000  	-0.43       
103239.000  	-2.20       
103240.000  	-4.33       
103241.000  	-10.19      
103242.000  	-13.24      
103243.000  	-11.72      
103244.000  	-19.71      
103245.000  	-23.13      
103246.000  	-21.79      
103247.000  	-23.93      
103248.000  	-23.32      
103249.000  	-33.14      
103250.000  	-35.28      
103251.000  	-1.71       
103252.000  	9.83        
103253.000  	16.05       
103254.000  	21.30       
103255.000  	20.69       
103256.000  	18.68       
103257.000  	16.36       
103258.000  	16.85       
103259.000  	13.79       
103260.000  	14.04       
103261.000  	12.63       
103262.000  	7.69        
103263.000  	11.78       
103264.000  	11.29       
103265.000  	12.08       
103266.000  	9.16        
103267.000  	15.56       
103268.000  	4.70        
103269.000  	4.94        
103270.000  	-0.18       
103271.000  	-3.36       
103272.000  	-6.04       
103273.000  	-6.16       
103274.000  	-11.72      
103275.000  	-9.09       
103276.000  	-18.55      
103277.000  	-21.55      
103278.000  	-22.34      
103279.000  	-27.59      
103280.000  	-23.07      
103281.000  	-28.93      
103282.000  	-32.17      
103283.000  	-17.21      
103284.000  	14.77       
103285.000  	13.79       
103286.000  	18.13       
103287.000  	18.98       
103288.000  	19.47       
103289.000  	20.26       
103290.000  	19.78       
103291.000  	14.34       
103292.000  	15.81       
103293.000  	16.11       
103294.000  	7.69        
103295.000  	10.07       
103296.000  	11.66       
103297.000  	8.85        
103298.000  	8.24        
103299.000  	6.96        
103300.000  	5.74        
103301.000  	2.99        
103302.000  	-1.71       
103303.000  	-2.14       
103304.000  	-4.70       
103305.000  	-3.17       
103306.000  	-11.84      
103307.000  	-10.99      
103308.000  	-11.72      
103309.000  	-15.87      
103310.000  	-21.55      
103311.000  	-24.29      
103312.000  	-26.61      
103313.000  	-29.79      
103314.000  	-32.41      
103315.000  	-32.10      
103316.000  	11.90       
103317.000  	17.88       
103318.000  	18.01       
103319.000  	18.68       
103320.000  	20.45       
103321.000  	20.02       
103322.000  	24.17       
103323.000  	20.51       
103324.000  	13.43       
103325.000  	15.93       
103326.000  	15.63       
103327.000  	12.45       
103328.000  	15.50       
103329.000  	20.26       
103330.000  	18.31       
103331.000  	20.45       
103332.000  	16.66       
103333.000  	13.85       
103334.000  	17.09       
103335.000  	11.84       
103336.000  	8.67        
103337.000  	6.35        
103338.000  	7.93        
103339.000  	4.76        
103340.000  	3.42        
103341.000  	-0.61       
103342.000  	-8.54       
103343.000  	-11.78      
103344.000  	-11.66      
103345.000  	-14.83      
103346.000  	-17.82      
103347.000  	-21.73      
103348.000  	13.24       
103349.000  	24.05       
103350.000  	25.15       
103351.000  	24.96       
103352.000  	24.29       
103353.000  	21.91       
103354.000  	23.56       
103355.000  	24.35       
103356.000  	23.32       
103357.000  	19.90       
103358.000  	19.35       
103359.000  	11.29       
103360.000  	12.39       
103361.000  	14.89       
103362.000  	12.57       
103363.000  	14.16       
103364.000  	7.81        
103365.000  	5.19        
103366.000  	1.65        
103367.000  	-0.98       
103368.000  	0.31        
103369.000  	-2.44       
103370.000  	-1.65       
103371.000  	-7.93       
103372.000  	-10.68      
103373.000  	-14.83      
103374.000  	-18.13      
103375.000  	-19.53      
103376.000  	-20.69      
103377.000  	-18.62      
103378.000  	-25.82      
103379.000  	-31.43      
103380.000  	-15.32      
103381.000  	14.04       
103382.000  	18.92       
103383.000  	18.80       
103384.000  	21.36       
103385.000  	19.35       
103386.000  	19.23       
103387.000  	22.89       
103388.000  	18.80       
103389.000  	15.75       
103390.000  	15.87       
103391.000  	13.73       
103392.000  	10.68       
103393.000  	11.05       
103394.000  	11.54       
103395.000  	11.17       
103396.000  	7.75        
103397.000  	3.72        
103398.000  	2.20        
103399.000  	1.89        
103400.000  	-0.67       
103401.000  	-3.30       
103402.000  	-8.97       
103403.000  	-13.67      
103404.000  	-13.92      
103405.000  	-17.09      
103406.000  	-22.64      
103407.000  	-25.88      
103408.000  	-25.21      
103409.000  	-24.60      
103410.000  	-31.49      
103411.000  	-35.52      
103412.000  	-33.69      
103413.000  	9.70        
103414.000  	16.24       
103415.000  	17.58       
103416.000  	18.62       
103417.000  	16.24       
103418.000  	17.94       
103419.000  	19.17       
103420.000  	15.69       
103421.000  	12.39       
103422.000  	18.19       
103423.000  	12.51       
103424.000  	9.70        
103425.000  	9.16        
103426.000  	10.62       
103427.000  	10.93       
103428.000  	12.15       
103429.000  	8.67        
103430.000  	2.26        
103431.000  	2.08        
103432.000  	-3.48       
103433.000  	-5.80       
103434.000  	-5.74       
103435.000  	-7.20       
103436.000  	-10.62      
103437.000  	-16.91      
103438.000  	-19.04      
103439.000  	-22.16      
103440.000  	-22.71      
103441.000  	-20.08      
103442.000  	-26.31      
103443.000  	-35.58      
103444.000  	-36.13      
103445.000  	-0.18       
103446.000  	16.36       
103447.000  	18.31       
103448.000  	16.24       
103449.000  	17.88       
103450.000  	16.36       
103451.000  	16.91       
103452.000  	16.78       
103453.000  	13.92       
103454.000  	10.56       
103455.000  	10.62       
103456.000  	9.46        
103457.000  	12.45       
103458.000  	8.91        
103459.000  	6.53        
103460.000  	8.12        
103461.000  	2.08        
103462.000  	0.67        
103463.000  	-2.56       
103464.000  	-4.27       
103465.000  	-8.91       
103466.000  	-9.28       
103467.000  	-9.34       
103468.000  	-8.73       
103469.000  	-12.70      
103470.000  	-21.00      
103471.000  	-22.64      
103472.000  	-25.02      
103473.000  	-27.71      
103474.000  	-27.04      
103475.000  	-33.45      
103476.000  	-37.84      
103477.000  	-18.68      
103478.000  	9.28        
103479.000  	11.96       
103480.000  	15.14       
103481.000  	14.95       
103482.000  	13.43       
103483.000  	14.10       
103484.000  	12.70       
103485.000  	11.90       
103486.000  	15.75       
103487.000  	8.97        
103488.000  	8.91        
103489.000  	6.71        
103490.000  	8.73        
103491.000  	5.86        
103492.000  	6.47        
103493.000  	8.12        
103494.000  	2.69        
103495.000  	3.23        
103496.000  	-2.56       
103497.000  	-6.53       
103498.000  	-8.42       
103499.000  	-8.18       
103500.000  	-11.29      
103501.000  	-12.76      
103502.000  	-17.52      
103503.000  	-18.01      
103504.000  	-23.80      
103505.000  	-26.79      
103506.000  	-26.92      
103507.000  	-28.38      
103508.000  	-33.26      
103509.000  	-29.11      
103510.000  	7.26        
103511.000  	13.37       
103512.000  	16.48       
103513.000  	17.94       
103514.000  	17.52       
103515.000  	16.05       
103516.000  	13.24       
103517.000  	12.88       
103518.000  	11.23       
103519.000  	13.06       
103520.000  	10.62       
103521.000  	6.77        
103522.000  	8.48        
103523.000  	5.55        
103524.000  	3.85        
103525.000  	6.59        
103526.000  	3.60        
103527.000  	3.23        
103528.000  	-6.23       
103529.000  	-8.85       
103530.000  	-11.78      
103531.000  	-11.60      
103532.000  	-11.23      
103533.000  	-18.98      
103534.000  	-20.39      
103535.000  	-19.96      
103536.000  	-25.45      
103537.000  	-29.72      
103538.000  	-29.85      
103539.000  	-28.08      
103540.000  	-39.73      
103541.000  	-42.36      
103542.000  	-4.27       
103543.000  	9.77        
103544.000  	10.50       
103545.000  	13.85       
103546.000  	15.01       
103547.000  	13.85       
103548.000  	15.32       
103549.000  	14.95       
103550.000  	10.80       
103551.000  	10.25       
103552.000  	9.95        
103553.000  	6.59        
103554.000  	6.90        
103555.000  	10.19       
103556.000  	7.87        
103557.000  	6.23        
103558.000  	6.47        
103559.000  	1.04        
103560.000  	-1.83       
103561.000  	-2.32       
103562.000  	-6.90       
103563.000  	-6.90       
103564.000  	-9.03       
103565.000  	-17.15      
103566.000  	-19.90      
103567.000  	-25.33      
103568.000  	-25.02      
103569.000  	-20.63      
103570.000  	-27.77      
103571.000  	-26.67      
103572.000  	-30.76      
103573.000  	-39.67      
103574.000  	-9.16       
103575.000  	11.29       
103576.000  	15.44       
103577.000  	16.72       
103578.000  	18.01       
103579.000  	16.54       
103580.000  	19.78       
103581.000  	15.38       
103582.000  	12.63       
103583.000  	11.11       
103584.000  	8.61        
103585.000  	8.85        
103586.000  	4.94        
103587.000  	4.82        
103588.000  	5.25        
103589.000  	0.85        
103590.000  	3.85        
103591.000  	-0.55       
103592.000  	0.31        
103593.000  	-4.27       
103594.000  	-8.79       
103595.000  	-7.39       
103596.000  	-11.29      
103597.000  	-16.24      
103598.000  	-17.09      
103599.000  	-18.31      
103600.000  	-24.48      
103601.000  	-29.91      
103602.000  	-31.49      
103603.000  	-27.59      
103604.000  	-35.58      
103605.000  	-37.17      
103606.000  	-26.98      
103607.000  	9.03        
103608.000  	11.60       
103609.000  	15.26       
103610.000  	17.40       
103611.000  	15.01       
103612.000  	12.63       
103613.000  	12.88       
103614.000  	12.63       
103615.000  	12.27       
103616.000  	11.41       
103617.000  	9.70        
103618.000  	4.52        
103619.000  	4.76        
103620.000  	7.75        
103621.000  	3.23        
103622.000  	3.66        
103623.000  	0.98        
103624.000  	-3.66       
103625.000  	-5.31       
103626.000  	-5.19       
103627.000  	-6.71       
103628.000  	-12.82      
103629.000  	-15.75      
103630.000  	-16.78      
103631.000  	-18.68      
103632.000  	-21.67      
103633.000  	-30.52      
103634.000  	-29.66      
103635.000  	-30.40      
103636.000  	-30.27      
103637.000  	-36.38      
103638.000  	-37.23      
103639.000  	4.46        
103640.000  	13.00       
103641.000  	16.11       
103642.000  	19.23       
103643.000  	16.11       
103644.000  	13.79       
103645.000  	11.84       
103646.000  	11.05       
103647.000  	9.77        
103648.000  	10.07       
103649.000  	9.46        
103650.000  	7.02        
103651.000  	7.57        
103652.000  	8.18        
103653.000  	9.40        
103654.000  	9.28        
103655.000  	6.65        
103656.000  	-1.83       
103657.000  	-1.71       
103658.000  	-4.15       
103659.000  	-6.16       
103660.000  	-9.83       
103661.000  	-13.55      
103662.000  	-15.08      
103663.000  	-18.62      
103664.000  	-19.23      
103665.000  	-23.01      
103666.000  	-25.27      
103667.000  	-26.18      
103668.000  	-24.72      
103669.000  	-35.34      
103670.000  	-37.90      
103671.000  	-9.83       
103672.000  	11.60       
103673.000  	16.72       
103674.000  	12.88       
103675.000  	10.31       
103676.000  	14.65       
103677.000  	16.85       
103678.000  	15.93       
103679.000  	15.56       
103680.000  	12.45       
103681.000  	8.54        
103682.000  	10.38       
103683.000  	8.18        
103684.000  	9.03        
103685.000  	7.75        
103686.000  	2.99        
103687.000  	5.43        
103688.000  	1.77        
103689.000  	-1.53       
103690.000  	-2.87       
103691.000  	-5.62       
103692.000  	-6.71       
103693.000  	-9.03       
103694.000  	-15.08      
103695.000  	-17.58      
103696.000  	-15.26      
103697.000  	-21.24      
103698.000  	-28.75      
103699.000  	-29.97      
103700.000  	-25.63      
103701.000  	-30.94      
103702.000  	-33.51      
103703.000  	-21.73      
103704.000  	14.22       
103705.000  	16.48       
103706.000  	19.17       
103707.000  	19.78       
103708.000  	19.29       
103709.000  	17.88       
103710.000  	20.14       
103711.000  	19.78       
103712.000  	17.09       
103713.000  	12.21       
103714.000  	10.38       
103715.000  	11.35       
103716.000  	11.35       
103717.000  	11.11       
103718.000  	6.04        
103719.000  	7.57        
103720.000  	5.31        
103721.000  	0.85        
103722.000  	-1.40       
103723.000  	0.85        
103724.000  	-5.00       
103725.000  	-4.52       
103726.000  	-6.47       
103727.000  	-10.01      
103728.000  	-9.95       
103729.000  	-17.58      
103730.000  	-22.09      
103731.000  	-25.51      
103732.000  	-23.25      
103733.000  	-24.35      
103734.000  	-31.98      
103735.000  	-34.24      
103736.000  	8.73        
103737.000  	16.24       
103738.000  	15.44       
103739.000  	14.89       
103740.000  	17.27       
103741.000  	17.40       
103742.000  	17.94       
103743.000  	17.94       
103744.000  	20.08       
103745.000  	14.22       
103746.000  	10.44       
103747.000  	9.58        
103748.000  	10.68       
103749.000  	8.42        
103750.000  	6.96        
103751.000  	10.44       
103752.000  	8.36        
103753.000  	2.75        
103754.000  	-0.73       
103755.000  	-0.79       
103756.000  	-0.79       
103757.000  	-4.52       
103758.000  	-5.49       
103759.000  	-7.08       
103760.000  	-16.24      
103761.000  	-20.69      
103762.000  	-21.00      
103763.000  	-24.11      
103764.000  	-19.90      
103765.000  	-24.23      
103766.000  	-29.66      
103767.000  	-31.31      
103768.000  	-0.31       
103769.000  	20.94       
103770.000  	25.09       
103771.000  	19.59       
103772.000  	20.75       
103773.000  	18.25       
103774.000  	17.21       
103775.000  	17.15       
103776.000  	12.27       
103777.000  	15.20       
103778.000  	12.70       
103779.000  	10.80       
103780.000  	7.26        
103781.000  	11.29       
103782.000  	10.13       
103783.000  	7.69        
103784.000  	8.48        
103785.000  	3.78        
103786.000  	5.86        
103787.000  	0.31        
103788.000  	-4.39       
103789.000  	-4.94       
103790.000  	-6.90       
103791.000  	-12.02      
103792.000  	-20.08      
103793.000  	-16.97      
103794.000  	-18.49      
103795.000  	-23.99      
103796.000  	-26.79      
103797.000  	-23.25      
103798.000  	-28.38      
103799.000  	-34.24      
103800.000  	-18.13      
103801.000  	13.92       
103802.000  	18.37       
103803.000  	16.78       
103804.000  	17.82       
103805.000  	19.53       
103806.000  	18.68       
103807.000  	18.43       
103808.000  	13.79       
103809.000  	18.43       
103810.000  	12.63       
103811.000  	12.45       
103812.000  	10.74       
103813.000  	12.76       
103814.000  	13.67       
103815.000  	9.03        
103816.000  	12.45       
103817.000  	5.80        
103818.000  	4.94        
103819.000  	1.16        
103820.000  	-5.43       
103821.000  	-6.84       
103822.000  	-7.87       
103823.000  	-11.17      
103824.000  	-11.35      
103825.000  	-11.05      
103826.000  	-18.13      
103827.000  	-24.05      
103828.000  	-28.20      
103829.000  	-18.13      
103830.000  	-25.51      
103831.000  	-32.71      
103832.000  	-30.64      
103833.000  	10.13       
103834.000  	15.08       
103835.000  	18.55       
103836.000  	18.07       
103837.000  	17.21       
103838.000  	18.43       
103839.000  	18.49       
103840.000  	17.82       
103841.000  	16.11       
103842.000  	14.16       
103843.000  	12.63       
103844.000  	10.56       
103845.000  	8.91        
103846.000  	9.58        
103847.000  	8.54        
103848.000  	9.89        
103849.000  	4.27        
103850.000  	4.27        
103851.000  	-0.67       
103852.000  	-2.44       
103853.000  	-4.82       
103854.000  	-6.71       
103855.000  	-9.22       
103856.000  	-11.72      
103857.000  	-12.02      
103858.000  	-18.62      
103859.000  	-21.30      
103860.000  	-25.51      
103861.000  	-26.06      
103862.000  	-27.71      
103863.000  	-32.04      
103864.000  	-35.83      
103865.000  	1.59        
103866.000  	17.09       
103867.000  	18.98       
103868.000  	22.52       
103869.000  	20.51       
103870.000  	21.30       
103871.000  	19.10       
103872.000  	18.68       
103873.000  	16.17       
103874.000  	17.21       
103875.000  	13.67       
103876.000  	11.35       
103877.000  	9.77        
103878.000  	10.56       
103879.000  	11.11       
103880.000  	9.34        
103881.000  	6.16        
103882.000  	3.48        
103883.000  	3.91        
103884.000  	-0.06       
103885.000  	-4.64       
103886.000  	-1.59       
103887.000  	-9.95       
103888.000  	-10.74      
103889.000  	-13.12      
103890.000  	-16.85      
103891.000  	-20.69      
103892.000  	-22.64      
103893.000  	-25.51      
103894.000  	-23.93      
103895.000  	-30.21      
103896.000  	-34.12      
103897.000  	-18.68      
103898.000  	17.15       
103899.000  	18.43       
103900.000  	20.87       
103901.000  	18.25       
103902.000  	16.91       
103903.000  	19.29       
103904.000  	19.17       
103905.000  	15.93       
103906.000  	16.97       
103907.000  	8.67        
103908.000  	8.12        
103909.000  	8.06        
103910.000  	10.44       
103911.000  	7.51        
103912.000  	7.08        
103913.000  	5.19        
103914.000  	-0.06       
103915.000  	0.12        
103916.000  	1.10        
103917.000  	-2.01       
103918.000  	-4.94       
103919.000  	-7.63       
103920.000  	-10.56      
103921.000  	-12.21      
103922.000  	-19.78      
103923.000  	-18.86      
103924.000  	-24.29      
103925.000  	-23.50      
103926.000  	-26.61      
103927.000  	-32.65      
103928.000  	-34.91      
103929.000  	-30.33      
103930.000  	8.85        
103931.000  	16.91       
103932.000  	20.69       
103933.000  	22.22       
103934.000  	16.54       
103935.000  	21.42       
103936.000  	18.98       
103937.000  	19.04       
103938.000  	16.54       
103939.000  	16.05       
103940.000  	14.16       
103941.000  	11.29       
103942.000  	9.58        
103943.000  	10.74       
103944.000  	8.36        
103945.000  	6.96        
103946.000  	3.17        
103947.000  	2.01        
103948.000  	-1.16       
103949.000  	-4.15       
103950.000  	-3.97       
103951.000  	-5.74       
103952.000  	-8.00       
103953.000  	-15.20      
103954.000  	-16.05      
103955.000  	-20.87      
103956.000  	-20.51      
103957.000  	-22.89      
103958.000  	-23.38      
103959.000  	-23.07      
103960.000  	-28.63      
103961.000  	-32.41      
103962.000  	1.71        
103963.000  	18.92       
103964.000  	22.03       
103965.000  	19.35       
103966.000  	17.64       
103967.000  	20.39       
103968.000  	20.20       
103969.000  	21.18       
103970.000  	17.21       
103971.000  	15.93       
103972.000  	13.67       
103973.000  	12.63       
103974.000  	11.72       
103975.000  	10.13       
103976.000  	11.29       
103977.000  	11.84       
103978.000  	12.82       
103979.000  	5.86        
103980.000  	2.38        
103981.000  	-2.14       
103982.000  	-2.62       
103983.000  	-3.30       
103984.000  	-10.74      
103985.000  	-10.01      
103986.000  	-8.79       
103987.000  	-15.08      
103988.000  	-19.17      
103989.000  	-20.63      
103990.000  	-22.03      
103991.000  	-20.75      
103992.000  	-29.60      
103993.000  	-35.83      
103994.000  	-11.72      
103995.000  	12.82       
103996.000  	15.32       
103997.000  	15.26       
103998.000  	18.98       
103999.000  	22.22       
104000.000  	19.53       
104001.000  	15.56       
104002.000  	14.40       
104003.000  	16.36       
104004.000  	14.53       
104005.000  	9.22        
104006.000  	8.61        
104007.000  	7.39        
104008.000  	7.57        
104009.000  	6.77        
104010.000  	6.10        
104011.000  	0.49        
104012.000  	-2.20       
104013.000  	-1.83       
104014.000  	-7.45       
104015.000  	-8.67       
104016.000  	-7.20       
104017.000  	-13.67      
104018.000  	-17.40      
104019.000  	-18.80      
104020.000  	-19.41      
104021.000  	-22.03      
104022.000  	-27.28      
104023.000  	-23.68      
104024.000  	-28.69      
104025.000  	-36.56      
104026.000  	-31.86      
104027.000  	9.22        
104028.000  	12.57       
104029.000  	15.20       
104030.000  	18.25       
104031.000  	18.86       
104032.000  	21.42       
104033.000  	20.81       
104034.000  	16.78       
104035.000  	15.08       
104036.000  	12.57       
104037.000  	13.31       
104038.000  	11.84       
104039.000  	11.11       
104040.000  	10.44       
104041.000  	6.71        
104042.000  	6.16        
104043.000  	5.13        
104044.000  	2.26        
104045.000  	6.04        
104046.000  	5.43        
104047.000  	0.31        
104048.000  	-5.13       
104049.000  	-3.23       
104050.000  	-10.25      
104051.000  	-13.43      
104052.000  	-14.83      
104053.000  	-19.41      
104054.000  	-23.32      
104055.000  	-24.96      
104056.000  	-23.99      
104057.000  	-31.56      
104058.000  	-33.08      
104059.000  	3.85        
104060.000  	15.50       
104061.000  	17.21       
104062.000  	18.80       
104063.000  	17.88       
104064.000  	19.23       
104065.000  	15.26       
104066.000  	16.24       
104067.000  	16.72       
104068.000  	11.84       
104069.000  	11.66       
104070.000  	9.58        
104071.000  	11.84       
104072.000  	13.24       
104073.000  	8.54        
104074.000  	11.35       
104075.000  	7.20        
104076.000  	3.23        
104077.000  	0.79        
104078.000  	3.54        
104079.000  	-4.09       
104080.000  	-4.76       
104081.000  	-9.03       
104082.000  	-8.85       
104083.000  	-13.31      
104084.000  	-17.82      
104085.000  	-20.08      
104086.000  	-21.73      
104087.000  	-21.85      
104088.000  	-20.57      
104089.000  	-27.89      
104090.000  	-29.30      
104091.000  	-2.93       
104092.000  	17.58       
104093.000  	19.35       
104094.000  	18.62       
104095.000  	21.30       
104096.000  	22.16       
104097.000  	24.17       
104098.000  	22.16       
104099.000  	17.21       
104100.000  	15.87       
104101.000  	16.78       
104102.000  	11.41       
104103.000  	14.16       
104104.000  	13.00       
104105.000  	12.70       
104106.000  	10.07       
104107.000  	9.77        
104108.000  	7.39        
104109.000  	5.80        
104110.000  	2.50        
104111.000  	-2.01       
104112.000  	-0.85       
104113.000  	-1.46       
104114.000  	-5.43       
104115.000  	-8.06       
104116.000  	-10.31      
104117.000  	-15.93      
104118.000  	-18.19      
104119.000  	-17.82      
104120.000  	-18.19      
104121.000  	-25.39      
104122.000  	-24.48      
104123.000  	-21.12      
104124.000  	14.59       
104125.000  	21.55       
104126.000  	21.36       
104127.000  	24.23       
104128.000  	23.19       
104129.000  	22.09       
104130.000  	20.08       
104131.000  	20.57       
104132.000  	16.05       
104133.000  	18.37       
104134.000  	13.79       
104135.000  	10.44       
104136.000  	15.99       
104137.000  	13.00       
104138.000  	14.04       
104139.000  	9.70        
104140.000  	12.45       
104141.000  	9.09        
104142.000  	6.10        
104143.000  	5.37        
104144.000  	1.04        
104145.000  	-0.12       
104146.000  	-3.36       
104147.000  	-4.82       
104148.000  	-9.28       
104149.000  	-10.93      
104150.000  	-17.09      
104151.000  	-22.34      
104152.000  	-21.42      
104153.000  	-24.78      
104154.000  	-26.12      
104155.000  	-30.21      
104156.000  	8.97        
104157.000  	20.51       
104158.000  	20.57       
104159.000  	26.00       
104160.000  	22.46       
104161.000  	22.64       
104162.000  	23.93       
104163.000  	24.41       
104164.000  	19.10       
104165.000  	18.86       
104166.000  	12.57       
104167.000  	14.89       
104168.000  	13.73       
104169.000  	11.35       
104170.000  	8.36        
104171.000  	11.29       
104172.000  	8.85        
104173.000  	6.04        
104174.000  	2.20        
104175.000  	-2.01       
104176.000  	-5.37       
104177.000  	-2.69       
104178.000  	-3.60       
104179.000  	-8.67       
104180.000  	-8.61       
104181.000  	-14.28      
104182.000  	-20.69      
104183.000  	-22.40      
104184.000  	-26.73      
104185.000  	-21.55      
104186.000  	-30.21      
104187.000  	-34.48      
104188.000  	-6.90       
104189.000  	10.62       
104190.000  	15.14       
104191.000  	21.48       
104192.000  	14.40       
104193.000  	16.36       
104194.000  	16.66       
104195.000  	16.78       
104196.000  	15.81       
104197.000  	13.31       
104198.000  	11.72       
104199.000  	13.85       
104200.000  	10.80       
104201.000  	8.42        
104202.000  	8.42        
104203.000  	9.52        
104204.000  	8.00        
104205.000  	6.04        
104206.000  	-1.34       
104207.000  	-1.34       
104208.000  	-1.16       
104209.000  	-2.44       
104210.000  	-6.71       
104211.000  	-11.35      
104212.000  	-14.53      
104213.000  	-14.95      
104214.000  	-15.38      
104215.000  	-22.28      
104216.000  	-27.83      
104217.000  	-20.39      
104218.000  	-25.76      
104219.000  	-33.33      
104220.000  	-19.84      
104221.000  	17.52       
104222.000  	18.01       
104223.000  	19.04       
104224.000  	22.46       
104225.000  	20.87       
104226.000  	22.58       
104227.000  	17.09       
104228.000  	19.96       
104229.000  	16.11       
104230.000  	14.40       
104231.000  	11.11       
104232.000  	12.51       
104233.000  	17.33       
104234.000  	12.63       
104235.000  	10.07       
104236.000  	13.06       
104237.000  	10.74       
104238.000  	4.27        
104239.000  	2.01        
104240.000  	0.00        
104241.000  	-5.55       
104242.000  	-5.74       
104243.000  	-10.25      
104244.000  	-13.37      
104245.000  	-15.14      
104246.000  	-17.33      
104247.000  	-20.94      
104248.000  	-25.33      
104249.000  	-22.89      
104250.000  	-27.40      
104251.000  	-33.75      
104252.000  	-37.72      
104253.000  	9.16        
104254.000  	12.15       
104255.000  	15.99       
104256.000  	17.70       
104257.000  	15.93       
104258.000  	12.27       
104259.000  	15.69       
104260.000  	14.34       
104261.000  	13.55       
104262.000  	12.21       
104263.000  	8.12        
104264.000  	6.90        
104265.000  	7.14        
104266.000  	10.25       
104267.000  	10.44       
104268.000  	6.41        
104269.000  	5.68        
104270.000  	-0.92       
104271.000  	-1.34       
104272.000  	-6.41       
104273.000  	-9.09       
104274.000  	-8.12       
104275.000  	-8.48       
104276.000  	-11.11      
104277.000  	-12.39      
104278.000  	-20.69      
104279.000  	-25.70      
104280.000  	-27.83      
104281.000  	-22.58      
104282.000  	-23.44      
104283.000  	-32.59      
104284.000  	-36.87      
104285.000  	-8.18       
104286.000  	12.63       
104287.000  	13.49       
104288.000  	12.76       
104289.000  	15.32       
104290.000  	15.93       
104291.000  	16.78       
104292.000  	14.59       
104293.000  	18.31       
104294.000  	11.66       
104295.000  	13.49       
104296.000  	12.21       
104297.000  	10.99       
104298.000  	6.96        
104299.000  	6.90        
104300.000  	5.80        
104301.000  	4.39        
104302.000  	0.00        
104303.000  	-1.46       
